Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Identifying cyber security competencies and skills from online job advertisements through topic modeling,Security Journal,,,,10.1057/s41284-024-00420-w,Ozcan OzyurtAhmet Ayaz,2024,https://link.springer.com/article/10.1057/s41284-024-00420-w,Article
A framework for ethical AI-HRM development and use,AI and Ethics,,,,10.1007/s43681-025-00858-7,Jason DavidsonJerry SchneppHilary ButtrickAnkur Gupta,2025,https://link.springer.com/article/10.1007/s43681-025-00858-7,Article
myREACH: a serious game for measuring security awareness about ransomware,Multimedia Tools and Applications,,,,10.1007/s11042-024-19341-2,Fakhroddin NoorbehbahaniAnahita Taghiyar,2024,https://link.springer.com/article/10.1007/s11042-024-19341-2,Article
Progressivity in Hybrid Meetings: Daily Scrum as an Enabling Constraint for a Multi-Locational Software Development Team,Computer Supported Cooperative Work (CSCW),,,,10.1007/s10606-022-09454-3,Safinaz BuyukguzelRobb Mitchell,2023,https://link.springer.com/article/10.1007/s10606-022-09454-3,Article
Hyper-personalized employment in urban hubs: multimodal fusion architectures for personality-based job matching,Neural Computing and Applications,,,,10.1007/s00521-024-10587-3,Dipika JainSaurabh Raj SangwanAkshi Kumar,2024,https://link.springer.com/article/10.1007/s00521-024-10587-3,Article
Tasks Decomposition Approaches in&#xa0;Crowdsourcing Software Development,Human Interface and the Management of Information,,,,10.1007/978-3-031-35129-7_35,Abdullah Khanfor,2023,https://link.springer.com/chapter/10.1007/978-3-031-35129-7_35,Conference paper
Introducing contextual transparency for automated decision systems,Nature Machine Intelligence,,,,10.1038/s42256-023-00623-7,Mona SloaneIan René Solano-KamaikoJun YuanAritra DasguptaJulia Stoyanovich,2023,https://link.springer.com/article/10.1038/s42256-023-00623-7,Article
A Field Study on the Use of Gen AI to Support Computing Education,Augmented Cognition,,,,10.1007/978-3-031-93724-8_17,Arnel OcayMaria Mercedes Rodrigo,2025,https://link.springer.com/chapter/10.1007/978-3-031-93724-8_17,Conference paper
Exploring Mental Models for Explainable Artificial Intelligence: Engaging Cross-disciplinary Teams Using a Design Thinking Approach,Artificial Intelligence in HCI,,,,10.1007/978-3-031-35891-3_21,Helen SheridanEmma MurphyDympna O’Sullivan,2023,https://link.springer.com/chapter/10.1007/978-3-031-35891-3_21,Conference paper
Reasons underdetermination in meaningful human control,Ethics and Information Technology,,,,10.1007/s10676-025-09858-x,Atay Kozlovski,2025,https://link.springer.com/article/10.1007/s10676-025-09858-x,Article
Exploring Diversity-Driven Power Dynamics in&#xa0;Software Engineering Environments: Insights from&#xa0;a&#xa0;Qualitative Study,Software Business,,,,10.1007/978-3-031-85849-9_14,Konstantinos TsilionisJesse StoelsYves Wautelet,2025,https://link.springer.com/chapter/10.1007/978-3-031-85849-9_14,Conference paper
Mathematical model of social behavior for the allocation of members in software development teams,Automated Software Engineering,,,,10.1007/s10515-022-00330-4,Adriana Peña Pérez NegrónLuz M. ReyesMirna Muñoz,2022,https://link.springer.com/article/10.1007/s10515-022-00330-4,Article
Responsible AI in&#xa0;Agile Software Engineering - An Industry Perspective,Agile Processes in Software Engineering and Extreme Programming – Workshops,,,,10.1007/978-3-031-72781-8_4,Rasmus UlfsnesNils Brede MoeJostein EmmerhoffMarcin FloryanAnastasia GrivaJan Henrik GundelsbyAstri Moksnes BarbalaKieran Conboy,2025,https://link.springer.com/chapter/10.1007/978-3-031-72781-8_4,Conference paper
The Leading Locations of&#xa0;Information Technology (IT) Jobs in&#xa0;South Africa,Sustainability in Software Engineering and Business Information Management,,,,10.1007/978-3-031-32436-9_6,Oluwaseun Alexander DadaGeorge ObaidoIbomoiye Domor MienyeKehinde Aruleba,2023,https://link.springer.com/chapter/10.1007/978-3-031-32436-9_6,Conference paper
Generalization of Logistic Regression to Improve Prediction: An Application on Training and Placement Data,SN Computer Science,,,,10.1007/s42979-025-04312-7,Md Jakir Hossain MollaHare Krishna MaityBiman ChakrabortySk Md ObaidullahSoumya Sen,2025,https://link.springer.com/article/10.1007/s42979-025-04312-7,Article
T-shaped expert mining: a novel approach based on skill translation and focal loss,Journal of Intelligent Information Systems,,,,10.1007/s10844-023-00831-y,Zohreh FallahnejadMahmood KarimianFatemeh LashkariHamid Beigy,2023,https://link.springer.com/article/10.1007/s10844-023-00831-y,Article
Professional Profiles and Job Requirements in Labour Demand: An Analysis of the Italian Information Technology Sector,Social Indicators Research,,,,10.1007/s11205-020-02394-9,Paolo MarianiAndrea MarlettaMauro MussiniMariangela Zenga,2020,https://link.springer.com/article/10.1007/s11205-020-02394-9,Article
A systematic review of transfer learning in software engineering,Multimedia Tools and Applications,,,,10.1007/s11042-024-19756-x,Ruchika MalhotraShweta Meena,2024,https://link.springer.com/article/10.1007/s11042-024-19756-x,Article
Waste Self-reporting for&#xa0;Software Development Productivity Improvement,Agile Processes in Software Engineering and Extreme Programming,,,,10.1007/978-3-031-33976-9_4,Marc SallinMartin KroppCraig AnslowRobert Biddle,2023,https://link.springer.com/chapter/10.1007/978-3-031-33976-9_4,Conference paper
Assessment Framework for Agile HRM Practices,Global Journal of Flexible Systems Management,,,,10.1007/s40171-021-00294-6,Nagamani SubramanianM. Suresh,2022,https://link.springer.com/article/10.1007/s40171-021-00294-6,Article
Ethics of AI-Enabled Recruiting and Selection: A Review and Research Agenda,Journal of Business Ethics,,,,10.1007/s10551-022-05049-6,Anna Lena HunkenschroerChristoph Luetge,2022,https://link.springer.com/article/10.1007/s10551-022-05049-6,Article
Enhancing Skills Extraction for&#xa0;Domain-Specific Taxonomy Mapping,Trends and Applications in Knowledge Discovery and Data Mining,,,,10.1007/978-981-96-8197-6_24,Yee Sen TanDaryl LowSarah TohZhaoxia Wang,2025,https://link.springer.com/chapter/10.1007/978-981-96-8197-6_24,Conference paper
The role of the city in the innovative software entrepreneurship ecosystem: a qualitative study,Journal of Global Entrepreneurship Research,,,,10.1007/s40497-025-00424-9,Burak ÖzdoğanDeniz DirikAysun Kahraman,2025,https://link.springer.com/article/10.1007/s40497-025-00424-9,Article
AI Literacy for the top management: An upper echelons perspective on corporate AI orientation and implementation ability,Electronic Markets,,,,10.1007/s12525-024-00707-1,Marc PinskiThomas HofmannAlexander Benlian,2024,https://link.springer.com/article/10.1007/s12525-024-00707-1,Article
What Is It Like to Be a UX Specialist in CIS Countries?,Digital Geography,,,,10.1007/978-3-031-67762-5_24,Ivan OkuskovAnna MorozAlena Suvorova,2024,https://link.springer.com/chapter/10.1007/978-3-031-67762-5_24,Conference paper
AI-Based Recommender System for&#xa0;Employee-Project Matching of&#xa0;IT Specialists,Artificial Intelligence in Education Technologies: New Development and Innovative Practices,,,,10.1007/978-981-97-9255-9_20,Vanessa MuellerKristina Schaaff,2025,https://link.springer.com/chapter/10.1007/978-981-97-9255-9_20,Conference paper
Who Leads in Immigrant Engineer Innovation? The Shift from Developed to Developing Countries,Journal of the Knowledge Economy,,,,10.1007/s13132-025-02691-z,Ayano Fujiwara,2025,https://link.springer.com/article/10.1007/s13132-025-02691-z,Article
Networked Micro-services: Empowering Local Micro-enterprises in&#xa0;a&#xa0;South African Township Through Community Wireless Networks,Innovations and Interdisciplinary Solutions for Underserved Areas,,,,10.1007/978-3-031-51849-2_23,Ndinelao IitumbaHafeni MthokoKeegan WhiteMapule MadzenaTristan DrummondDavid JohnsonMelissa Densmore,2024,https://link.springer.com/chapter/10.1007/978-3-031-51849-2_23,Conference paper
Relevant Cybersecurity: Curriculum Guidance for&#xa0;the&#xa0;South African Context,ICT Education,,,,10.1007/978-3-031-21076-1_1,Robin BrinkJacques OphoffZainab Ruhwanya,2022,https://link.springer.com/chapter/10.1007/978-3-031-21076-1_1,Conference paper
Uncovering employee insights: integrative analysis using structural topic modeling and support vector machines,Journal of Big Data,,,,10.1186/s40537-025-01100-1,Kai DingRuihong LiZeyu LiShangui Hu,2025,https://link.springer.com/article/10.1186/s40537-025-01100-1,Article
Reducing discrimination against job seekers with and without employment gaps,Nature Human Behaviour,,,,10.1038/s41562-022-01485-6,Ariella S. KristalLeonie NicksJamie L. GloorOliver P. Hauser,2022,https://link.springer.com/article/10.1038/s41562-022-01485-6,Article
A comprehensive benchmarking of adaptive sampling tools for nanopore sequencing,Genome Biology,,,,10.1186/s13059-025-03729-w,Lang YangYanfeng LinPeihan LiKaiying WangJinhui LiYuqi LiuXiaochen BoMing NiPeng LiHongbin Song,2025,https://link.springer.com/article/10.1186/s13059-025-03729-w,Article
Degrees of Doubt: Overqualification as a Blind Spot at the Base of the Knowledge Economy,Minerva,,,,10.1007/s11024-024-09564-w,Maria-Carmen Pantea,2025,https://link.springer.com/article/10.1007/s11024-024-09564-w,Article
Towards Optimal Non-functional Requirements Elicitation and Documentation in Agile Software Development: A Case Study,Computer Science – CACIC 2023,,,,10.1007/978-3-031-62245-8_11,Lourdes RomeraJeremías GonzálezAndrea LezcanoJuan A. CarruthersEmanuel Irrazábal,2024,https://link.springer.com/chapter/10.1007/978-3-031-62245-8_11,Conference paper
"Technology Change Adoption in Organizations: Drivers, Challenges, and Success Enablers",Software Business,,,,10.1007/978-3-031-85849-9_32,Maryam GulzarBilal NaqviKari Smolander,2025,https://link.springer.com/chapter/10.1007/978-3-031-85849-9_32,Conference paper
An Empirical Analysis of IT-Software Job Skill Requirements During COVID-19 Pandemic Period in Bangladesh,The Fourth Industrial Revolution and Beyond,,,,10.1007/978-981-19-8032-9_4,Mijanur RahamanMd.Masudul IslamMd.Saifur Rahman,2023,https://link.springer.com/chapter/10.1007/978-981-19-8032-9_4,Conference paper
From academia to a career in the space industry,Nature Reviews Earth & Environment,,,,10.1038/s43017-024-00582-6,Erin ScottGraeme Poole,2024,https://link.springer.com/article/10.1038/s43017-024-00582-6,Article
“Sustainability and Talent Management”: a Two-Pronged Approach for the Evolution of E-commerce in India,Circular Economy and Sustainability,,,,10.1007/s43615-023-00282-1,Manas Kumar SarkarAnindita Chatterjee RaoAmit Kumar Singh,2023,https://link.springer.com/article/10.1007/s43615-023-00282-1,Article
The gendering of programmers’ work: taking China’s IT industry as an example,The Journal of Chinese Sociology,,,,10.1186/s40711-024-00228-6,Xiaotian Li,2025,https://link.springer.com/article/10.1186/s40711-024-00228-6,Article
A Review: Impact of Artificial Intelligence on Glass Ceiling with Reference to Different Sectors,Smart Computing Paradigms: Sustainable Computing,,,,10.1007/978-981-96-3939-7_26,Pooja ChahalHardeep Kaur,2025,https://link.springer.com/chapter/10.1007/978-981-96-3939-7_26,Conference paper
Prediction of the Future Success of Candidates Before Recruitment with Machine Learning: A Case Study in the Banking Sector,Intelligent and Fuzzy Systems,,,,10.1007/978-3-031-09176-6_3,Murat Levent DemircanKaan Aksaç,2022,https://link.springer.com/chapter/10.1007/978-3-031-09176-6_3,Conference paper
Analysis of the Declining Commitment to the Refugee Convention:&#xa0;Reasons from Three Countries,Journal of Human Rights and Social Work,,,,10.1007/s41134-025-00406-7,Syifa Syarifa,2025,https://link.springer.com/article/10.1007/s41134-025-00406-7,Article
Experience effects of patent examiners: an empirical study of the career length and citation patterns on triadic patents,Scientometrics,,,,10.1007/s11192-024-05037-9,Tetsuo Wada,2024,https://link.springer.com/article/10.1007/s11192-024-05037-9,Article
The Role of Universities in Shaping an Innovative Ecosystem and Sustainable Regional Development: The Experience of Inha University in Tashkent and Prospects for the Future,Cultural Perspectives of Human-Centered and Technological Innovations,,,,10.1007/978-3-031-77012-8_4,Muzaffar DjalalovDilshoda Mirzokhidova,2025,https://link.springer.com/chapter/10.1007/978-3-031-77012-8_4,Conference paper
Start-ups create career opportunities for scientists,Nature,,,,10.1038/d41586-022-00343-9,Chris Woolston,2022,https://www.nature.com/articles/d41586-022-00343-9,Article
Social context of the issue of discriminatory algorithmic decision-making systems,AI & SOCIETY,,,,10.1007/s00146-023-01741-x,Daniel VaronaJuan Luis Suarez,2023,https://link.springer.com/article/10.1007/s00146-023-01741-x,Article
"AI and Gender Perspectives in Startup Environments: Mitigating Bias, Challenging Stereotypes, and Design Implications",Human-Computer Interaction,,,,10.1007/978-3-031-93982-2_26,Amanda Lopes OliveiraRodrigo Hernandez-RamirezHande Ayanoglu,2025,https://link.springer.com/chapter/10.1007/978-3-031-93982-2_26,Conference paper
Gender Perceptions of Software Developers’ Job Satisfaction,South African Computer Science and Information Systems Research Trends,,,,10.1007/978-3-031-64881-6_17,Margaret CullenAndre P. CalitzNico Claassen,2024,https://link.springer.com/chapter/10.1007/978-3-031-64881-6_17,Conference paper
"Deaf in STEM: A New Approach to Measuring Problem Solving, Deductive Reasoning, Creativity, and Ability",Universal Access in Human-Computer Interaction,,,,10.1007/978-3-031-60884-1_4,Shireen Hafeez,2024,https://link.springer.com/chapter/10.1007/978-3-031-60884-1_4,Conference paper
A Universal Quantum Technology Education Program,Advances in Information and Communication,,,,10.1007/978-3-031-54053-0_31,Sanjay VishwakarmaD. ShaliniSrinjoy GangulySai Nandan Morapakula,2024,https://link.springer.com/chapter/10.1007/978-3-031-54053-0_31,Conference paper
"Rethinking Career Development Post COVID-19: The Career Profile of the Future Framework (CPFF), an E.I.-Based Human Skills Approach",Future Trends in Education Post COVID-19,,,,10.1007/978-981-99-1927-7_21,Faouzi BouslamaLana HiasatChristine Coombe,2023,https://link.springer.com/chapter/10.1007/978-981-99-1927-7_21,Conference paper
"Sex-based misconduct, media exposure, and gender diversity: evidence from the US information technology boards of directors",Journal of Management and Governance,,,,10.1007/s10997-024-09718-8,Nahid AslanbeiguiKaterine RamirezJordan Petchel,2024,https://link.springer.com/article/10.1007/s10997-024-09718-8,Article
Attraction and Retention Strategies: What Matters to the Millennial?,"Innovation and Creativity in Tourism, Business and Social Sciences",,,,10.1007/978-3-031-87019-4_23,Susana SilvaDora MartinsAurea Marques,2025,https://link.springer.com/chapter/10.1007/978-3-031-87019-4_23,Conference paper
